id,source1,source2,source3,question,answer,annotation
f1dd325a-8659-4538-a2e5-a4ee2692312f,,[],"[{'author_wikipedia_text': 'Lora Aroyo (born in Bulgaria) is a Dutch computer scientist at Google Research, and formerly a professor at The Vrije Universiteit Amsterdam, Netherlands. She is best known for her work in user modeling, digital humanities, and for the CrowdTruth crowdsourcing method. She was the founding head of the user-centric data science (UCDS) research group in the VU Computer Science department, president of the User Modeling Society, a former vice-president of Semantic Technology Institute, Chief Scientist at Tagasauris, and a member of over 100 scientific program committees and editorial boards. She was one of the few female full professors of Computer Science in the Netherlands, and her departure to Google leaves only one woman (out of over 20 full professors) at the VU.\nAfter leaving Bulgaria during the aftermath of the fall of communism, Aroyo obtained a PhD in Educational Science and Technology from University of Twente.  She worked with Paul De Bra at Eindhoven University of Technology in the area of intelligent tutoring systems, focusing primarily on understanding and modeling the different needs of users to make the experience more productive.\nAroyo moved to the VU University in 2006 and began her seminal work in cultural heritage, later called digital humanities.  With colleagues Guus Schreiber and others, she is credited with pioneering niche-sourcing.\nIn 2013, Aroyo spent her sabbatical working with the IBM Watson team, just after the famous Jeopardy! match, where she developed the Crowd Truth methodology with Chris Welty.\nIn 2018, she was listed among the top women semantic web researchers without a Wikipedia page, and was nominated to have this page authored during the Ada Lovelace women in computing hackathon.'}]",From which institute did the contributor who wrote on Distributed Personalization: Bridging Digital Islands in Museum and Interactive TV get her PhD?,University of Twente,Yes
5221f8a6-402b-4a44-9288-f49a511482c3,,[],"[{'author_wikipedia_text': 'Tom Michael Mitchell (born August 9, 1951) is an American computer scientist and the Founders University Professor at Carnegie Mellon University (CMU). He is a founder and former Chair of the Machine Learning Department at CMU. Mitchell is known for his contributions to the advancement of machine learning, artificial intelligence, and cognitive neuroscience and is the author of the textbook Machine Learning. He is a member of the United States National Academy of Engineering since 2010. He is also a Fellow of the American Academy of Arts and Sciences, the American Association for the Advancement of Science and a Fellow and past President of the Association for the Advancement of Artificial Intelligence. In October 2018, Mitchell was appointed as the Interim Dean of the School of Computer Science at Carnegie Mellon.\nMitchell was born in Blossburg, Pennsylvania and grew up in Upstate New York, in the town of Vestal. He received his bachelor of Science degree in Electrical Engineering from the Massachusetts Institute of Technology in 1973 and a Ph.D. from Stanford University under the direction of Bruce G. Buchanan in 1979.\nMitchell began his teaching career at Rutgers University in 1978. During his tenure at Rutgers, he held the positions of Assistant and Associate Professor in the Department of Computer Science. In 1986 he left Rutgers and joined Carnegie Mellon University, Pittsburgh as a Professor. In 1999 he became the E. Fredkin Professor in the School of Computer Science. In 2006 Mitchell was appointed as the first Chair of the Machine Learning Department within the School of Computer Science. He became University Professor in 2009, and served as Interim Dean of the Carnegie Mellon School of Computer Science during 2018–2019.  Mitchell currently serves on the Scientific Advisory Board of the Allen Institute for AI and on the Science Board of the Santa Fe Institute.\nHe was elected into the United States National Academy of Engineering in 2010 ""for pioneering contributions and leadership in the methods and applications of machine learning."" He is also a Fellow of the American Association for the Advancement of Science (AAAS) since 2008 and a Fellow the Association for the Advancement of Artificial Intelligence (AAAI) since 1990. In 2016 he became a Fellow of the American Academy of Arts and Sciences. Mitchell was awarded an Honorary Doctor of Laws degree from Dalhousie University in 2015 for his contributions to machine learning and to cognitive neuroscience, and the President\'s Medal from Stevens Institute of Technology in 2018.  He is a recipient of the NSF Presidential Young Investigator Award in 1984.\nMitchell is a prolific author of scientific works on various topics in computer science, including machine learning, artificial intelligence, robotics, and cognitive neuroscience. He has authored hundreds of scientific articles. Mitchell published one of the first textbooks in machine learning, entitled Machine Learning, in 1997 (publisher: McGraw Hill Education). He is also a coauthor of the following books:'}]",In which state was the writer of 'Neural Representations of Word Meanings' born?,Pennsylvania,Yes
ffb5326c-b17b-42b9-8fe3-a7856dd74d4c,,[],"[{'author_wikipedia_text': ""Pushpak Bhattacharyya is a computer scientist and a professor at Computer Science and Engineering Department, IIT Bombay. He served as the director of Indian Institute of Technology Patna from 2015 to 2021. He is a past president of Association for Computational Linguistics (2016–17), and Ex-Vijay and Sita Vashee Chair Professor He currently heads the Natural language processing research group Center For Indian Language Technology (CFILT) lab at IIT Bombay.\nHe completed his undergraduate studies from IIT Kharagpur (B. Tech.) and Masters from IIT Kanpur (M.Tech). He finished his Ph.D. from IIT Bombay in 1994.\nHis research areas are Natural Language Processing, Artificial Intelligence, Machine Learning, Psycholinguistics, Eye Tracking, Information Retrieval, and Indian Language WordNets - IndoWordNet. A significant contribution of his research is Multilingual Lexical Knowledge Bases like IndoWordNet and Projection. He is the author of the text book ‘Machine Translation’. He has led government and industry projects of international and national importance and has received faculty grants from IBM, Microsoft, Yahoo and the United Nations.\nHe has published more than 350 research papers covering all major areas of NLP in top journals and conferences and has guided more than 300 students for their PhD, masters and undergraduate research. Automatic Sarcasm Detection, Multilingual Computation, Indian Language Neural Machine Translation and Indowordnet are some of his research trail blazers. Three monographs co-authored by him titled 'Investigations in Computational Sarcasm'  (Springer, with Dr. Aditya Joshi), 'Cognitively Inspired Natural Language Processing- An Investigation Based on Eye Tracking' (Springer, with Dr. Abhijit Mishra) and 'Machine Translation and Transliteration of Low Resource Related Languages'  (CRC Press Taylor and Francis group, with Dr. Anoop Kunchukuttan) describe cutting edge research in NLP and ML. Prof. Bhattacharyya has executed sponsored and consultancy projects for various ministries and top industries and startups, with amount running into tens of crores.""}]",Where did the author who published the paper titled 'Invited Presentation' complete his Ph.D.?,IIT Bombay,Yes
3684fc8e-f357-449a-bb10-2c68e1f61920,,[],"[{'author_wikipedia_text': 'Amy R. Reibman is an American electrical engineer known for her work on video quality, transport, and analysis. She is a professor of electrical and computer engineering at Purdue University.\nReibman\'s parents were an engineer and a computer programmer, and she became interested in computing while still in elementary school. After starting her undergraduate education in mechanical engineering at a different university, she became an electrical engineering student at Duke University, where she earned a bachelor\'s degree in 1983, master\'s degree in 1984, and Ph.D. in 1987.\nAfter joining the Princeton University faculty as an assistant professor, she moved to AT&T Labs Research. She worked at AT&T for 23 years, and was named a Distinguished Member of the Technical Staff and Lead Inventive Scientist there, before returning to academia as a professor at Purdue.\nReibman was named a Fellow of the IEEE in 2005, ""for contributions to the transport of video over networks"".\nReibman was elected to fellow status of the National Academy of Inventors in December, 2022. '}]",In what year was the author of A strategy to jointly test image quality estimators subjectively named a Distinguished Member of the Technical Staff at AT&T Labs Research?,23 years,No
098a47a9-3bc9-48c7-b563-6c27f1497844,,[],"[{'author_wikipedia_text': 'Eduardo Daniel Sontag (born April 16, 1951, in Buenos Aires, Argentina) is an Argentine-American mathematician, and distinguished university professor at Northeastern University, who works in the fields control theory, dynamical systems, systems molecular biology, cancer and immunology, theoretical computer science, neural networks, and computational biology.\nSontag received his Licenciado degree from the mathematics department at the University of Buenos Aires in 1972, and his Ph.D. in Mathematics under Rudolf Kálmán at the Center for Mathematical Systems Theory at the University of Florida in 1976.\nFrom 1977 to 2017, he was with the department of mathematics at Rutgers, The State University of New Jersey, where he was a Distinguished Professor of Mathematics as well as a Member of the Graduate Faculty of the Department of Computer Science and the Graduate Faculty of the Department of Electrical and Computer Engineering,  and a Member of the Rutgers Cancer Institute of NJ. In addition, Dr. Sontag served as the head of the undergraduate Biomathematics Interdisciplinary Major, director of the Center for Quantitative Biology, and director of graduate studies of the Institute for Quantitative Biomedicine. In January 2018, Dr. Sontag was appointed as a University Distinguished Professor in the Department of Electrical and Computer Engineering and the Department of BioEngineering at Northeastern University, where he is also an affiliate member of the Department of Mathematics and the Department of Chemical Engineering.  Since 2006, he has been a research affiliate at the Laboratory for Information and Decision Systems, MIT, and since 2018 he has been a member of the faculty in the Program in Therapeutic Science, Laboratory for Systems Pharmacology Archived 2018-09-22 at the Wayback Machine, at Harvard Medical School.\nEduardo Sontag has authored over five hundred research papers and monographs and book chapters in the above areas with  about 60,000 citations and an h-index of 104.   He is in the editorial board of several journals, including: IET Proceedings Systems Biology,  Synthetic and Systems Biology International Journal of Biological Sciences, and Journal of Computer and Systems Sciences, and is a former board member of SIAM Review, IEEE Transactions on  Automatic Control, Systems and Control Letters, Dynamics and Control, Neurocomputing, Neural Networks, Neural Computing Surveys, Control-Theory and Advanced Technology, Nonlinear Analysis: Hybrid Systems, and Control, Optimization and the Calculus of Variations. In addition, he is a co-founder and co-Managing Editor of  Mathematics of Control, Signals, and Systems.\nSontag was married to Frances David-Sontag, who died in 2017.  His daughter Laura Kleiman is founder and CEO at Reboot Rx, and his son David Sontag leads the MIT Clinical Machine Learning Group.\nHis work in control theory led to the introduction of the concept of input-to-state stability (ISS), a stability theory notion for nonlinear systems, and control-Lyapunov functions.  Many of the subsequent results were proved in collaboration with his student Yuan Wang and with David Angeli.  In systems biology, Sontag introduced together with David Angeli the concept of input/output monotone system.  In theory of computation, he proved the first results on computational complexity in nonlinear controllability, and introduced together with his student Hava Siegelmann a new approach to analog computation and super-Turing computing.\nSontag became an Institute of Electrical and Electronics Engineers (IEEE) Fellow in 1993. He was awarded the Reid Prize in Mathematics in 2001, the 2002 Hendrik W. Bode Lecture Prize from the IEEE, \nthe 2002 Board of Trustees Award for Excellence in Research from Rutgers University, \nthe 2005 Teacher/Scholar Award from Rutgers University, \nand the 2011 IEEE Control Systems Award.\nIn 2022, he was awarded the Richard E. Bellman Control Heritage Award, which is the highest recognition in control theory and engineering in the United States. He was honored “for pioneering contributions to stability analysis and nonlinear control, and for advancing the control theoretic foundations of systems biology.”\nIn 2011 he became a fellow of the Society for Industrial and Applied Mathematics, in 2012 a fellow of the American Mathematical Society, and in 2014 a fellow of the International Federation of Automatic Control.\nHe has authored several hundred research papers, most single authored, as well as three books:\nResearch.com top 100 US electrical engineers.\nResearch.com top 100 US mathematicians.\nMost-cited author in: IEEE Transactions on Automatic Control in 1981, 1996, 1997; Systems and Control Letters 1989, 1991, 1995, 1998, and lifetime of journal; SIAM Journal on Control and Optimization 1983, 1986; Theoretical Computer Science 1994; as well as many other journal/years.\nElsevier/Stanford list of top 0.5% among 2% top scientists worldwide.\nMathScinet list of three most-cited applied mathematicians who got PhD in 1976.'}]",In which year was 'A notion of passivity gain and a generalization of the 'secant condition' for stability' published?,2022,Not Sure
8cc971e7-1fbe-4e78-8aeb-e19547d5b8cf,,[],"[{'author_wikipedia_text': 'Walter Alexandre Carnielli (born 11 January 1952 in Campinas, Brazil) is a Brazilian mathematician, logician, and philosopher, full professor of Logic at the State University of Campinas (UNICAMP). With Bachelor and M.Sc. degrees in mathematics at the State University of Campinas in Campinas he obtained his Ph.D. in 1984 from the same university under the supervision of Newton da Costa and subsequently worked as a postdoc at  the University of California at Berkeley as a Research Fellow, following an invitation  by Leon Henkin.\nCarnielli contributed to the proof theory and semantics of many-valued logics and paraconsistent logics. His tableau method for many-valued logics generalized all previous treatments of the subject. His proposal of the possible-translations semantics (a new semantical interpretation for paraconsistent logics) contributed to a revival in the philosophical interpretation of paraconsistent logics.\nThe logics of formal inconsistency, which systematize a large class of paraconsistent logics, opened the way to the application of paraconsistency to computer science and to new philosophical investigations on paraconsistency.\nHe also published on finite and infinite combinatorics, and developed (with his collaborators A. M. Sette and P. A. Veloso) the modulated logics, a new kind of logics that allows the formalization of qualitative reasoning by means of special generalized quantifiers. His research also includes model theory, non-classical logics, foundations of quantum computation, and combinations of logics.\nCarnielli served as a Director for  the Centre for Logic, Epistemology and the History of Science at UNICAMP for three terms,  and served as President of the Brazilian Logic Society. He  was  distinguished with an Alexander von Humboldt grant for long-term research stays in Germany, and served as en editor and/or a member of editorial boards of major journals, such as Studia Logica, Logic and Logical Philosophy,  Journal of Applied Logic,\nCLE e-Prints, Reports on Mathematical Logic and Journal of Applied Non-Classical Logics.  He is a recipient  of the Telesio-Galilei Gold Medal Award 2012 in Philosophy and Mathematics.\n123-151.'}]",Where was the mathematician who contributed to 'Surviving Abduction' born?,"Campinas, Brazil",Not Sure
d8b50e42-89a9-4599-9046-00e866e6f7d6,,[],"[{'author_wikipedia_text': 'Venkataramanan ""Ragu"" Balakrishnan is an Indian–American engineer. He is the Charles H. Phipps Dean at the Case School of Engineering, having previously served as the Michael and Katherine Birck Head Professor of Electrical and Computer Engineering at Purdue University. In 2012, Balakrishnan was named a Fellow of the Institute of Electrical and Electronics Engineers (IEEE) for his contributions to convex optimization in control systems.\nBalakrishnan was born and raised in India. His father was a chemistry graduate who worked for a paper company while his sister works in computer systems. He received a Bachelor of Technology degree in Electronics and Communication Engineering from IIT Madras, receiving the President of India Gold Medal for academic excellence.  He then travelled to the United States where he enrolled at Stanford University for his Master of Science (MS) degree in statistics followed by a M.S. and Ph.D. degrees in Electrical Engineering. Following his PhD, Balakrishnan conducted his postdoctoral research at the A. James Clark School of Engineering with Andre Tits. During this time, he focused on semi-definite programming and co-authored two papers: ""Robustness under Bounded Uncertainty with Phase Information,"" and ISR Technical Report 97-23, ""Absolute Stability Theory, Mu Theory and State-Space Verification of Frequency-Domain Conditions: Connections and Implications for Computation.""\nFollowing his postdoctoral research, Balakrishnan accepted an assistant professor position at Purdue University in 1994. He was quickly promoted to associate professor of electrical and computer engineering in 1998 and Full professor in 2003. Shortly following his promotion, Balakrishnan also became Purdue\'s assistant head for strategic initiatives and director of graduate admissions. In 2007, Balakrishnan was named associate dean for research in the College of Engineering. While serving as the associate dean, Balakrishnan was also named the Interim Head of the Purdue University School of Electrical and Computer Engineering (ECE). As the Interim Head of ECE, Balakrishnan was named a Fellow of the Institute of Electrical and Electronics Engineers (IEEE) for contributions to convex optimization in control systems. The following year, he was named the inaugural Michael and Katherine Birck Head of ECE.\nIn 2018, Balakrishnan left Purdue to become the Charles H. Phipps Dean at the Case School of Engineering.'}]",From which institution did the writer of Lyapunov functionals in complex 	extmu analysis receive the President of India Gold Medal?,IIT Madras,Yes
e2cc2763-88fe-4ed0-9c24-048abccbf20c,,[],"[{'author_wikipedia_text': ""Derek Robert McAuley FREng is a British academic who is Professor of Digital Economy in the School of Computer Science at the University of Nottingham and director of Horizon Digital Economy Research,  an interdisciplinary research institute funded through the RCUK Digital Economy programme.  He acted as a Specialist Advisor to the House of Lords European Union Committee into online platforms, and Chief  Innovation Officer during the founding of the Digital Catapult. He is a Fellow of the British Computer Society and member of the UKCRC, a computing research expert panel of the Institution of Engineering and Technology and BCS.\nMcAuley undertook his PhD in computer science at the Cambridge University Computer Laboratory for which his thesis topic was Protocol Design for High Speed Networks.  From 1990 to 1995 McAuley was a lecturer at the Computer Laboratory at the University of Cambridge.  In 1995 he became a professor in computer science at the University of Glasgow, a position which he held until 1997. In 2009 he moved to the University of Nottingham as Professor of Digital Economy and director of the Horizon Digital Economy Research Hub.\nMcAuley returned to Cambridge in July 1997, as co-founder and deputy director of the Cambridge Microsoft Research facility. He then founded Intel Research Cambridge in 2002 and held the position of director until 2005 before undertaking the role as staff architect at Intel's Systems Technology Lab in Oregon. In August 2006, McAuley joined the start-up company XenSource as a senior director prior to its acquisition by Citrix. In 2007 he then moved to Netronome as chief technology officer, a position he held until December 2008.\nMcAuley's current research expertise is in ubiquitous computing, computer architecture, networking, distributed systems and operating systems. He is also interested in the interdisciplinary issues of ethics, identity, privacy, information policy, legislation and economics within a digital society and has been outspoken on the risks of naive adoption of technology.  A full list of recent publications is published on the University of Nottingham website.""}]",Where did the author of Systems Design with the Reverend Bayes complete his PhD?,Cambridge University Computer Laboratory,Yes
d26a9987-65df-4a5d-a946-3cac32e7dd8b,,[],"[{'author_wikipedia_text': 'William G. Griswold is a professor of Computer Science and Engineering at the University of California, San Diego. His research is in software engineering; he is best known for his works on aspect-oriented programming using AspectJ and on finding invariants of programs to support software evolution.\nGriswold received his Ph.D. from the University of Washington (Computer Science 1991 as well as a M.S. Computer Science 1988. His BA was from the University of Arizona in 1985. Major Mathematics, minor Computer Science, with highest honors) and joined the UCSD faculty in 1991. He has been the chair of ACM SIGSOFT, co-program chair of the 2005 International Conference on Software Engineering, and program chair of the 2002 ACM SIGSOFT Symposium on the Foundations of Software Engineering.\nHe is the son of Ralph Griswold. He has two children Hannah and Atticus.\n\nThis biographical article relating to a computer scientist is a stub. You can help Wikipedia by expanding it.'}]",How many children does the writer of 'Comments on 'Language Design for Program Manipulation''' have?,two,Yes
9c3a3e40-b68c-45e5-952d-266da5574fb2,,[],"[{'author_wikipedia_text': 'Yannis Ioannidis (Greek: Γιάννης Ιωαννίδης) is a Greek computer scientist who is the current President of the Association for Computing Machinery. He is a professor at the University of Athens as well as an Associated Faculty at the ""Athena"" Research and Innovation Center, where he also served as the President and General Director for 10 years (2011–2021).'}]",What is the current position of the author of 'Dynamic Information Visualization'?,President of the Association for Computing Machinery,Yes
a0be27cb-079f-4c3b-a8c7-ba94cab976a9,,[],"[{'author_wikipedia_text': ""Wayne D. Gray is a professor of cognitive science and director of the cognitive science doctoral program at Rensselaer Polytechnic Institute.\nGray seeks to understand how goal-directed cognition is shaped by the accommodation of basic cognitive, perceptual, and motor operations to the cost-benefit structure of the designed task environment. These basic elements of integrated behavior, interactive routines, occur over a time span of 1/3 to 3 seconds and are typically beneath the level of our conscious awareness and deliberate control. Hence, non-deliberate forces that dynamically react to our task environment without our conscious awareness shape a large part of our mental life.\nThere is a basic and applied component to this research agenda. The Cognitive Science side focuses on the control of interactive behavior, resource allocation, dynamic decision making, memory, attention, and motor movement. The Cognitive Engineering side can be characterized by the terms visual analytics, human-computer interaction (HCI), cognitive workload, and human error. The two types of research feed into each other and are supported by a core of common techniques and methods including computational cognitive modeling, cognitive task analysis, and detailed collection and analysis of behaviors that take less than one second to occur (e.g., keystrokes, mouse movements, and eye gaze).\nGray earned his Ph.D. from U. C. Berkeley in 1979. His first position was with the U.S. Army Research Institute, where he worked on tactical team training (at the Monterey Field Unit) and later on the application of artificial intelligence (AI) technology to training for air-defense systems (HAWK) (at ARI-HQ Alexandria, VA). He spent a postdoctoral year with John R. Anderson's lab at Carnegie Mellon University before joining the AI Laboratory of NYNEX' Science & Technology Division. At NYNEX he applied cognitive task analysis and cognitive modeling to the design and evaluation of interfaces for large, commercial telecommunications systems. His academic career began at Fordham University and then moved to George Mason University. He joined the Cognitive Science Department at Rensselaer Polytechnic Institute in 2002.\nHe is an active member of his professional communities. Gray is the editor-in-chief for Topics in Cognitive Science, the newest journal of the Cognitive Science Society. He is a past associate editor for the Cognitive Science journal (2006-2008), the Cognitive Systems Research journal (2003-2008), the Human Factors journal (1998-2006), and the ACM Transactions on Computer-Human Interaction (1995-2003). He chaired the Fourth International Conference on Cognitive Modeling (ICCM-2001) and co-chaired the Cognitive Science Society Conference in 2002. He is the founding chair of HFES' Human-Performance Modeling Technical Group (HPM-TG). In 2001 he was elected to a 6-year term on the board of governors for the Cognitive Science Society, where he served as chair and member of the executive committee from 2003 to 2006.""}]","Where did the author who contributed to 'Introduction to Volume 11, Issue 2 of topiCS' earn his Ph.D.?",U. C. Berkeley,Not Sure
e1cc06dc-aa44-4e06-8a8c-940c1c34b081,,[],"[{'author_wikipedia_text': ""Jessica Vitak is an American information scientist who is an associate professor at the University of Maryland. She is faculty in the University of Maryland College of Information Studies (iSchool) and Communication Department. She serves as Director of the University of Maryland Human–Computer Interaction Lab (HCIL) and an Associate Member of the Social Data Science Center (SoDa).\nVitak studied journalism and communication at Elon University. After completing undergraduate studies, she moved to Washington, D.C. and worked for PR Newswire. She received a master's degree from Georgetown University, where she studied online identity and Facebook relationships with Linda Garcia.[citation needed] While at Georgetown, she also worked as a research intern at the Pew Research Center. She earned her doctorate from Michigan State University, joining the research team of Nicole Ellison and Cliff Lampe. Her doctoral research investigated the relationship between Facebook use and maintenance strategies.\nAt UMD, Vitak was appointed as director of the Center for the Advanced Study of Communities and Information in 2016, and simultaneously became associate director of the Human Computer Interaction Lab. She became the director of HCIL in 2021. Vitak has continued to study how new technologies can benefit and harm humans. She studies the underlying motivations for people's behaviors, how humans perceive risks when they approach new technologies, and how policy makers can do more to convey critical information.\nVitak's research has focused on networked privacy and data ethics, identifying the privacy risks of new communication technologies and developing tools, curricula, games, and other resources to increase children and adults' understanding of privacy and security.""}]",Which university did the author of Facebook makes the heart grow fonder: relationship maintenance strategies among geographically dispersed and communication-restricted connections earn a master's degree from?,Georgetown University,Yes
20f13efc-91f8-4c16-bfdd-da744902272a,,[],"[{'author_wikipedia_text': 'Yann André LeCun (/ləˈkʌn/ lə-KUN, French: [ləkœ̃]; originally spelled Le Cun; born 8 July 1960) is a  Turing Award winning French-American computer scientist working primarily in the fields of machine learning, computer vision, mobile robotics and computational neuroscience. He is the Silver Professor of the Courant Institute of Mathematical Sciences at New York University and Vice-President, Chief AI Scientist at Meta.\nHe is well known for his work on optical character recognition and computer vision using convolutional neural networks (CNN). He is also one of the main creators of the DjVu image compression technology (together with Léon Bottou and Patrick Haffner). He co-developed the Lush programming language with Léon Bottou.\nLeCun received the 2018 Turing Award, together with Yoshua Bengio and Geoffrey Hinton, for their work on deep learning.\nThe three are sometimes referred to as the ""Godfathers of AI"" and ""Godfathers of Deep Learning"".\nLeCun was born at Soisy-sous-Montmorency in the suburbs of Paris. His name was originally spelled Le Cun from the old Breton form Le Cunff and was from the region of Guingamp in northern Brittany. ""Yann"" is the Breton form for ""John"".\nHe received a Diplôme d\'Ingénieur from the ESIEE Paris in 1983 and a PhD in Computer Science from Université Pierre et Marie Curie (today Sorbonne University) in 1987 during which he proposed an early form of the back-propagation learning algorithm for neural networks.\nIn 1988, he joined the Adaptive Systems Research Department at AT&T Bell Laboratories in Holmdel, New Jersey, United States, headed by Lawrence D. Jackel, where he developed a number of new machine learning methods, such as a biologically inspired model of image recognition called convolutional neural networks, the ""Optimal Brain Damage"" regularisation methods, and the Graph Transformer Networks method (similar to conditional random field), which he applied to handwriting recognition and OCR. The bank check recognition system that he helped develop was widely deployed by NCR and other companies, reading over 10% of all the checks in the US in the late 1990s and early 2000s.[citation needed]\nIn 1996, he joined AT&T Labs-Research as head of the Image Processing Research Department, which was part of Lawrence Rabiner\'s Speech and Image Processing Research Lab, and worked primarily on the DjVu image compression technology, used by many websites, notably the Internet Archive, to distribute scanned documents.[citation needed] His collaborators at AT&T include Léon Bottou and Vladimir Vapnik.\nAfter a brief tenure as a Fellow of the NEC Research Institute (now NEC-Labs America) in Princeton, NJ, he joined New York University (NYU) in 2003, where he is Jacob T. Schwartz Chaired Professor of Computer Science and Neural Science at the Courant Institute of Mathematical Sciences and the Center for Neural Science. He is also a professor at the Tandon School of Engineering. At NYU, he has worked primarily on Energy-Based Models for supervised and unsupervised learning, feature learning for object recognition in Computer Vision, and mobile robotics.\nIn 2012, he became the founding director of the NYU Center for Data Science. On 9 December 2013, LeCun became the first director of Meta AI Research in New York City,[non-primary source needed] and stepped down from the NYU-CDS directorship in early 2014.\nIn 2013, he and Yoshua Bengio co-founded the International Conference on Learning Representations, which adopted a post-publication open review process he previously advocated on his website. He was the chair and organiser of the ""Learning Workshop"" held every year between 1986 and 2012 in Snowbird, Utah. He is a member of the Science Advisory Board of the Institute for Pure and Applied Mathematics at UCLA. He is the Co-Director of the Learning in Machines and Brain research program (formerly Neural Computation & Adaptive Perception) of CIFAR.\nIn 2016, he was the visiting professor of computer science on the ""Chaire Annuelle Informatique et Sciences Numériques"" at Collège de France in Paris, where he presented the ""leçon inaugurale"" (inaugural lecture). In 2023, he was named as the inaugural Jacob T. Schwartz Chaired Professor in Computer Science at NYU\'s Courant Institute. \nLeCun is a member of the US National Academy of Sciences, National Academy of Engineering and the French Académie des Sciences.\nHe has received honorary doctorates from IPN in Mexico City in 2016, from EPFL in 2018, from Université Côte d\'Azur in 2021, from Università di Siena in 2023, and from Hong Kong University of Science and Technology in 2023.\nIn 2014, he received the IEEE Neural Network Pioneer Award and in 2015, the PAMI Distinguished Researcher Award.\nIn 2018 LeCun was awarded the IRI Medal, established by the Industrial Research Institute (IRI).\nIn 2018, he received the Harold Pender Award given by the University of Pennsylvania.\nIn 2019, he received the Golden Plate Award of the American Academy of Achievement.\nIn 2022, he received the Princess of Asturias Award in the category ""Scientific Research"", along with Yoshua Bengio, Geoffrey Hinton and Demis Hassabis.\nIn 2023, the President of France made him a Chevalier (Knight) of the French Legion of Honour.\nDuring the World Economic Forum (WEF) 2024 in Davos, he received the Global Swiss AI Award 2023.\nIn 2018, LeCun won the Turing award, sharing it with Yoshua Bengio and Geoffrey Hinton.'}]",Who co-developed the Lush programming language with the author of Deep learning & convolutional networks?,Léon Bottou,Yes
4f7d4827-5ae7-48a4-b6a6-667274a356f6,,[],"[{'author_wikipedia_text': ""Michael Gerard Hinchey (born 1969) is an Irish computer scientist and former Director of the Irish Software Engineering Research Centre (Lero), a multi-university research centre headquartered at the University of Limerick, Ireland. He now serves as Head of Department of the Department of Computer Science & Information Systems at University of Limerick.\nMike Hinchey studied at the University of Limerick as an undergraduate (was the leading student in his graduating year), Oxford University (at Wolfson College) for his MSc and Cambridge University (at St John's College) for his PhD.\nHinchey has been a promulgator of formal methods throughout his career, especially CSP and the Z notation. He was Director of the NASA Software Engineering Laboratory at NASA Goddard Space Flight Center and is the founding editor-in-chief of the NASA journal Innovations in Systems and Software Engineering, launched in 2005.\nHe has held many academic positions, both visiting and permanent, at a number of universities including the University of Nebraska, Queen's University Belfast, New Jersey Institute of Technology, Hiroshima University[citation needed] the University of Skövde in Sweden and was at Loyola College in Maryland (now Loyola University Maryland), United States, before his current post.\nHinchey is a Member of Academia Europaea, a Fellow of the IET, a Fellow of the IMA, and a Senior Member of the IEEE.[citation needed] He is a Chartered Engineer, Chartered Professional Engineer, Chartered Mathematician and Chartered IT Professional.[citation needed]\nAs of 2016, Hinchey has been serving as President of IFIP (International Federation for Information Processing).[citation needed]""}]",What is the birth year of the Irish computer scientist who published 'Celebrating Advancements in Aerospace'?,1969,Yes
